date,q,swt,v,lh,sh,light,strat,t,rh,sp,cc,pev,sw,st7,st28,st100,st255,sm7,sm28,sm100,sm255,tp
2018-02-21,18.9514369494631,7.848022,94429125.579891,-38.699352,-6.354644,382.75756,0.419471,5.10333339916667,67.1911051666667,954.806109166667,40.1666666666667,0.0823467430708333,8.3465284375,6.6179167,7.33666672916667,6.38041674166667,7.17,0.357333333333333,0.352875,0.322,0.207,0.2
2018-02-22,14.9801562351664,7.62612,95542125.579891,-6.0905,-1.77993,366.741361,0.333052,2.14708342291667,66.8561879166667,952.931614166667,28,0.070875746275,5.02493065625,3.99916673333333,4.99291668333333,6.370000075,7.13458333333333,0.344,0.349083333333333,0.321,0.207,0.9
2018-02-23,13.4712124332225,7.45296,96505125.579891,-8.621435,-2.860753,343.156897,0.276169,2.70958338583333,79.4161204166667,953.537162083333,53.9583333333333,0.0667587442916667,3.7509312,4.27416671666667,4.66166672083333,6.1450000625,7.12,0.341375,0.346208333333333,0.321,0.207,1.2
2018-02-24,13.107976585074,7.399924,97277125.579891,-5.894497,-1.457342,403.309972,0.499293,3.234583385,77.5951236666667,954.963488333333,80.4166666666667,0.0723201759458333,4.35948736666667,3.08666672916667,3.84291671666667,5.89083338333333,7.09708333333333,0.336708333333333,0.343875,0.322625,0.207,0
2018-02-25,10.2652247222222,7.465477,97563125.579891,-11.886239,-1.137169,442.647827,0.254381,5.72000002704167,77.62457425,956.368956666667,27.75,0.0809294659916667,5.82368569166667,5.21375003333333,4.82000004166667,5.67208339583333,7.07,0.330083333333333,0.340208333333333,0.323,0.207583333333333,0
2018-02-26,9.86464588962962,7.270606,98169125.579891,-26.352719,-9.516124,191.10281,0.489397,3.12000005,86.127873125,954.7900475,67.5,0.0452056207291667,11.4558359666667,4.71583343333333,5.16166675416667,5.682500075,7.02416666666667,0.3365,0.3365,0.3215,0.208,12.4
2018-02-27,8.26380762635188,6.959703,97318125.579891,-48.48987,-19.457503,358.79828,0.275777,-0.9737499075,69.31571925,955.459135416667,81.75,0.0438205277529167,8.14377892916667,3.30958340833333,4.35958338333333,5.62208333333333,7.00541675416667,0.355166666666667,0.339625,0.3215,0.208,2.7
2018-02-28,8.71258408192592,6.832897,96642125.579891,-14.314951,-6.042887,93.380929,0.284849,0.309583394583333,86.5926862916667,950.914775416667,99.9583333333333,0.0163607175245,6.9566202625,1.69708337916667,2.99083339166667,5.38458340833333,6.9700003,0.362541666666667,0.342208333333333,0.321,0.208,18.1
2018-03-01,4.05051877803702,8.320781,98929125.579891,-9.150959,-1.829908,271.987448,0.426167,8.66583333333333,91.5728944166667,940.937445833333,96.7916666666667,0.06353486925,8.68862668333333,5.9720834,4.37416672083333,5.145000025,6.92416669166667,0.413333333333333,0.3785,0.321958333333333,0.208,5.9
2018-03-02,5.84809536768524,6.762882,105587125.57989,-142.266562,3.698691,428.643781,0.243971,7.31583339583333,67.9851649583333,945.066910833333,48.3333333333333,0.102614533204167,18.5147657291667,7.76166669166667,6.85541674166667,5.351250075,6.8825,0.397291666666667,0.394041666666667,0.324958333333333,0.208,1.2
2018-03-03,66.0955731793704,7.074129,109890125.579891,-75.761283,20.538692,465.545172,0.311414,9.29916666666667,74.9580816666667,945.677439166667,68.2916666666667,0.0992267540125,15.57767995,8.76166670416667,7.70333339583333,5.73041671666667,6.86583333333333,0.383625,0.386458333333333,0.327416666666667,0.208416666666667,0.4
2018-03-04,64.6894153410926,8.568611,112751125.579891,-29.940221,0.94545,347.665847,0.364968,9.22833335833333,81.846933375,945.30853875,93.2916666666667,0.0632292970416667,5.97053392916667,8.6262500375,7.93041670416667,6.12625005,6.82,0.3835,0.379541666666667,0.327583333333333,0.209,6.1
2018-03-05,38.5080817849258,8.482846,115337125.579891,-31.927244,-7.797772,220.841285,0.462566,6.61583335,90.5342918333333,940.78282375,79.7916666666667,0.0442752747375,6.95942029583333,7.432500025,7.71583335833333,6.43875005,6.82,0.394125,0.378166666666667,0.325875,0.209,4.2
2018-03-06,30.4598861949445,7.350108,117591125.579891,-83.296573,-4.740059,496.50844,0.176167,5.74708336791667,81.010309125,944.04843125,29.9166666666667,0.0875429838083333,9.4178662,6.12000004583333,6.33458342083333,6.51583342083333,6.82,0.378833333333333,0.380666666666667,0.325833333333333,0.209,0
2018-03-07,28.4078692532779,7.542103,118809125.579891,-21.992861,-2.376765,468.172226,0.176148,5.52000003083333,76.5134157083333,953.269746666667,43.75,0.0909475798333333,7.429568475,5.60958336666667,5.94916671666667,6.46583343333333,6.82,0.363833333333333,0.374,0.3275,0.209,0
2018-03-08,25.5936009763147,7.392101,120345125.579891,-69.597443,-10.210532,243.677758,0.183203,5.73666670125,78.6594897916667,957.0630075,71.125,0.0583371535625,6.90999938333333,5.14291670416667,5.59291672916667,6.37625005,6.82,0.356625,0.36725,0.326791666666667,0.209625,0.1
2018-03-09,15.1485959949445,7.533403,121715125.579891,-23.518909,8.516122,530.642038,0.132522,9.13875005833333,79.3900397083333,958.551031666667,45.25,0.103557520333333,8.7883501875,7.24083337083333,6.15333340833333,6.27208343333333,6.78458333333333,0.350708333333333,0.362416666666667,0.327708333333333,0.21,0.1
2018-03-10,16.5620232762593,7.638975,121914125.579891,0,35.471053,492.715238,0.132522,12.34708325,85.802376875,954.025073333333,63.625,0.102394384,11.3364978125,10.8679166666667,8.90333333333333,6.50333343333333,6.77,0.347125,0.3565,0.327208333333333,0.21,1.1
2018-03-11,20.9301513916666,7.744767,122617125.579891,-55.205042,43.775794,515.321706,0.161963,9.657500025,74.8558625833333,947.6420975,34,0.0949494907333333,16.5714246208333,9.87208334583333,9.4325,6.9512500375,6.77,0.340958333333333,0.3515,0.326583333333333,0.21,0
2018-03-12,11.5495593668888,8.16896,124241125.579891,-55.701169,2.083525,498.297215,0.257204,7.68875002916667,76.69565,955.50927375,37.7916666666667,0.0965582782458333,7.86680824166667,8.55125005,8.45541670416667,7.23458350833333,6.77,0.331083333333333,0.345333333333333,0.324,0.21,0.4
2018-03-13,14.6813722726853,8.305502,125588125.579891,-31.099378,-2.409276,310.663062,0.45234,7.00958335,83.0945137083333,961.681466666667,74.7916666666667,0.0646172369166667,5.28580212,7.2637500375,7.663750025,7.33666666666667,6.8075,0.330458333333333,0.340791666666667,0.3235,0.210208333333333,0.2
2018-03-14,16.8812030570183,8.006658,126700125.579891,-42.979056,2.213724,514.398577,0.159699,8.18458331666667,83.6917860416667,956.878517083333,87.3333333333333,0.0964152156416667,9.057434125,7.980416675,7.39083337083333,7.30333333333333,6.82,0.316708333333333,0.332291666666667,0.316625,0.211,1.3
2018-03-15,18.0973433860371,8.014225,126380125.579891,-65.41431,33.215492,541.538803,0.355508,10.1075000125,74.98466525,946.987207083333,45.25,0.103394792541667,15.1393813416667,10.0491666791667,9.27416666666667,7.45333338333333,6.82,0.353708333333333,0.332208333333333,0.316,0.211,2.8
2018-03-16,5.60013888888888,8.172592,124938125.57989,-30.530224,0.100233,515.691721,0.258358,7.6200000125,71.8923234166667,949.933121666667,19.9166666666667,0.0987682672,6.442266925,7.97625002916667,8.257500025,7.62833333333333,6.84291666666667,0.337708333333333,0.331125,0.315916666666667,0.211,1.1
2018-03-17,14.8067297265001,8.105576,124098125.57989,-67.101853,-11.448449,463.062379,0.469893,4.9387500775,82.073757,946.431416666667,63.4583333333333,0.0787860287083333,7.492135275,6.33666672083333,7.02208338333333,7.5825,6.87,0.339375,0.33125,0.3155,0.211,0.7
2018-03-18,14.6537311958333,8.170326,122903125.57989,-31.681993,-7.997479,536.749804,0.253523,4.72000004416667,76.4612027083333,947.226599583333,58.5,0.0909235769166667,5.05201176666667,6.0679166875,6.50541670416667,7.39083338333333,6.87,0.329958333333333,0.330916666666667,0.3145,0.211,0.1
2018-03-19,4.11109673662959,8.210257,121383125.57989,-46.294005,-7.980624,560.830993,0.447577,4.74291671125,73.3298443333333,950.838882083333,53.625,0.0932786392916667,7.20466354583333,5.61583337916667,6.06791672916667,7.19083337083333,6.87,0.324958333333333,0.330041666666667,0.315,0.211,4.5
2018-03-20,11.865431233,8.194485,121478125.57989,-53.612033,-11.234837,507.203076,0.258153,5.18458337083333,61.0863854583333,953.05527375,80.6666666666667,0.111494221,9.1110638125,6.44916672916667,6.7137500625,7.08458333333333,6.87,0.36075,0.331666666666667,0.314625,0.211,1.6
2018-03-21,2.01274898120379,8.18257,121378125.579889,-71.274597,-11.366793,642.513068,0.258507,3.576250075125,48.0012901666667,964.494131666667,52.3333333333333,0.11326563904,10.3236487916667,5.21375005,6.12416667916667,6.97208339583333,6.87208333333333,0.347708333333333,0.334041666666667,0.314,0.211333333333333,0
2018-03-22,13.0171293455185,8.337553,117610125.57989,-37.02264,-3.082836,692.71279,0.464724,5.14083338333333,51.8219424166667,963.630345,34.5833333333333,0.118293731279167,6.11044055,5.6616667375,5.74083338333333,6.78250015,6.87,0.330583333333333,0.331208333333333,0.314,0.212,0
2018-03-23,13.2028751330925,9.402359,117647125.57989,-21.1584,-2.097674,676.134319,0.424072,7.82416678125,60.2383335833333,954.636509583333,48.5416666666667,0.126255156529167,5.29223271875,7.1554166875,6.39916671666667,6.64083338333333,6.87,0.3165,0.327375,0.313041666666667,0.212,0
2018-03-24,7.69582333074065,9.163346,118427125.57989,-5.184276,-1.565029,129.675925,0.489573,4.60333338333333,92.1722287083333,944.814561666667,99.875,0.015621805625,7.07719619166667,6.09291672916667,6.8200000625,6.7137502625,6.87,0.391958333333333,0.344708333333333,0.310833333333333,0.212,33
2018-03-25,9.02777777777779,9.120188,119970125.579889,-7.129522,-1.590236,464.542414,0.442539,6.3408333375,85.04918975,954.781360833333,93.6666666666667,0.0621071158916667,6.31135425416667,6.7262500375,6.52833339583333,6.65541666666667,6.87,0.40875,0.388291666666667,0.312666666666667,0.212,5
2018-03-26,15.790601931074,9.080168,120158125.57989,-33.54869,-4.797073,565.49732,0.460078,6.83250005416667,77.1039547083333,962.524930833333,49.3333333333333,0.100675095458333,5.07334092083333,6.94500002083333,6.64708337083333,6.66166671666667,6.87,0.3855,0.384583333333333,0.314958333333333,0.212,0.6
2018-03-27,18.8028980905001,9.315788,120266125.57989,-21.42294,-1.264772,505.812579,0.479968,8.02208335416667,71.8136054583333,966.281340416667,66.625,0.103952509291667,5.34965293333333,7.4741667125,6.96166669166667,6.69708347083333,6.87,0.372708333333333,0.376916666666667,0.316208333333333,0.212,0
2018-03-28,11.874373750537,9.968402,120158125.57989,-0.13075,0.050382,659.86021,0.482657,11.1241667333333,77.00823225,961.68155875,39.5833333333333,0.136102746833333,6.32103281958333,10.045,8.64708335833333,6.86583335833333,6.87,0.356125,0.367833333333333,0.315416666666667,0.212,0
2018-03-29,11.7804311894075,10.579633,121194125.57989,-19.981241,-0.944704,460.152725,0.485922,10.1283333583333,81.8144642083333,956.140462083333,55.1666666666667,0.1105263697375,9.68759135416667,10.2220833583333,9.47625,7.23666672916667,6.87,0.344666666666667,0.358416666666667,0.315,0.212,0
2018-03-30,6.55667313903689,8.794498,122284125.579889,-160.891669,0.477379,725.868757,0.135291,9.26583337083333,68.7982348333333,950.385814583333,35.5833333333333,0.13584932995,13.7514103125,10.0345833458333,9.59708333333333,7.57416674166667,6.87416666666667,0.336666666666667,0.353416666666667,0.317,0.212333333333333,0.1
2018-03-31,12.2558980570925,8.699098,123284125.579889,-189.303843,-7.942316,655.027652,0.187522,7.33666669166667,57.5452991666667,951.811009583333,37.5833333333333,0.133007586604167,13.6737622041667,8.21583337083333,8.50958335833333,7.75958342083333,6.92,0.326833333333333,0.347291666666667,0.317,0.213,0.5
2018-04-01,11.630645963148,9.017799,124241125.579889,-44.580074,-2.247898,777.14301,0.187522,6.9408333625,67.7765609583333,963.028594166667,45.625,0.131947380291667,6.1800809875,7.55541669583333,7.48666674166667,7.71583340833333,6.92,0.318083333333333,0.340375,0.317416666666667,0.213,0
2018-04-02,11.1680400485001,9.427811,125106125.579889,-49.110375,0.979082,605.463084,0.46154,9.66166668333333,64.093154,958.3921025,79.0416666666667,0.139656612041667,6.94349128333333,9.226250025,8.56166671666667,7.71583347083333,6.94083345833333,0.309,0.33375,0.316458333333333,0.213,1.9
2018-04-03,11.2600514809629,9.858026,125926125.579889,-31.911534,6.300487,720.464087,0.481774,11.7595833458333,71.2730145,955.539370833333,53.5,0.1260132265,7.869906475,10.5450000125,9.5575,7.89708335833333,6.9700003,0.300291666666667,0.327041666666667,0.315125,0.213,0.8
2018-04-04,11.4907020179628,9.124368,126700125.57989,-115.779384,32.490179,765.780079,0.136278,11.311666625,69.7093994583333,957.503154583333,28.9583333333333,0.150446453308333,13.8989829541667,11.1637500125,10.2970833333333,8.16791666666667,6.97833358333333,0.290625,0.322083333333333,0.315125,0.213,0
2018-04-05,9.19586636266689,9.619564,127088125.57989,-14.172172,3.214154,694.363562,0.136272,10.9158333583333,73.6579580833333,965.3273975,33.2083333333333,0.1451963100375,6.7152898,11.02625,10.2616666666667,8.40958333333333,7.02,0.280541666666667,0.316,0.314416666666667,0.213,0
2018-04-06,10.1034814400927,9.921536,126845125.57989,-26.303787,2.451663,689.255304,0.261261,10.6199999875,74.247252625,962.970130833333,80.7083333333333,0.112109335479167,6.926066975,10.4616666916667,10.0429166666667,8.6075,7.05125,0.273375,0.308791666666667,0.311333333333333,0.213,0.7
2018-04-07,11.0252188385186,9.483933,125443125.57989,-38.753355,8.409427,668.864535,0.135685,11.40125,74.6555865833333,958.535311666667,61,0.109658326975,16.5905012375,11.5095833333333,10.7575,8.81583333333333,7.08666666666667,0.280583333333333,0.3045,0.3105,0.213,3.6
2018-04-08,9.86042646972224,9.85744,125689125.57989,-12.725196,-2.352429,140.431223,0.134998,9.80958334583333,93.36166375,952.381032083333,98.0416666666667,0.02284089605,8.55447093333333,10.3470833333333,10.4825,9.02833333333333,7.12625,0.382875,0.326708333333333,0.309208333333333,0.213166666666667,28.7
2018-04-09,14.9014178684074,9.672736,125704125.57989,-55.162477,0.086693,754.355109,0.133668,10.101250025,77.4620210416667,953.998745416667,41.4166666666667,0.125754683254167,9.4576720375,10.9762500125,10.3095833333333,9.09708333333333,7.17416669166667,0.387041666666667,0.366833333333333,0.310208333333333,0.214,1.4
2018-04-10,39.7575900665183,9.724018,124098125.57989,-74.307802,-10.623035,676.138362,0.130607,7.99291670416667,80.8499705833333,950.930689166667,79.5833333333333,0.0921469660125,13.4767574541667,9.51583334583333,9.69708333333333,9.1575,7.2200003,0.367125,0.364125,0.3115,0.214,3.9
2018-04-11,38.8383676860371,9.79219,129877125.57989,-78.121045,-18.18056,504.632463,0.125274,8.13666669166667,83.9328785833333,943.170233333333,83.625,0.0810834505833333,12.7577959875,9.6950000125,9.64083333333333,9.1325,7.26791667916667,0.424,0.420875,0.33475,0.214,44.3
2018-04-12,89.1537723432409,10.488113,132895125.57989,-29.780718,-5.567653,711.515495,0.446463,8.442916675,73.1885289583333,948.225609583333,60,0.1222682239875,5.46948759916667,9.157500025,8.89708334583333,9.02,7.31166666666667,0.402666666666667,0.407291666666667,0.350916666666667,0.214,2.5
2018-04-13,70.1171893683151,10.696006,131600125.57989,-22.51256,-5.323905,229.789399,0.26291,8.588750025,91.4163194166667,956.61096625,91.4166666666667,0.031989368125,4.61294732083333,8.19708333333333,8.51375,8.87625,7.34708333333333,0.411291666666667,0.406958333333333,0.355333333333333,0.214541666666667,5.1
2018-04-14,41.0735108467594,10.737795,130177125.57989,-14.984427,-3.113752,163.747218,0.274272,9.713750025,89.3952205833333,963.639899166667,98.9583333333333,0.03979867425,7.70494588333333,9.30958333333333,9.00125,8.74916666666667,7.37,0.415625,0.410125,0.359958333333333,0.215,8.4
2018-04-15,41.0294706617404,13.091906,130364125.57989,-10.171501,0.315423,723.354276,0.461427,12.7262500666667,74.808161125,961.056083333333,62.4583333333333,0.139305944833333,4.6782015375,11.63666665,9.94083333333333,8.74916666666667,7.42,0.397333333333333,0.410125,0.367083333333333,0.215625,0.1
2018-04-16,86.7320147383702,14.270481,129971125.57989,-49.464997,-4.518523,492.121564,0.478257,12.9408332916667,80.58652,962.577983333333,81.7916666666667,0.0855207393333333,6.75761885,12.3908333333333,11.5054166666667,9.00958333333333,7.44291680416667,0.382083333333333,0.395041666666667,0.368416666666667,0.216,0.4
2018-04-17,75.8023633543893,15.357314,127594125.57989,-1.437138,-0.046812,900.700758,0.492627,13.9450000375,79.0364370833333,969.98194375,65.3333333333333,0.159329426083333,4.40303535833333,13.36375,11.7241666666667,9.28458333333333,7.482500225,0.371125,0.385625,0.3675,0.216958333333333,0.6
2018-04-18,61.3366947195185,16.060582,124770125.57989,-63.447006,-1.001547,897.456728,0.254919,15.4783333333333,67.7970860416667,973.50892125,35.1666666666667,0.170358927229167,5.55696804166667,14.5824999583333,13.0658333333333,9.68041666666667,7.53041666666667,0.354375,0.374666666666667,0.366166666666667,0.217208333333333,0
2018-04-19,50.3719545919997,15.452611,122946125.57989,-152.341932,-4.074155,875.729965,0.14644,14.842916625,66.7776185416667,972.833950833333,10.9583333333333,0.161101255625,9.04927275833333,14.2116666666667,13.2491666666667,10.10125,7.58875,0.339916666666667,0.364958333333333,0.363791666666667,0.218,0
2018-04-20,46.398881762315,16.039425,121327125.57989,-20.209997,-0.653713,861.298778,0.147337,14.924166625,68.6178944583333,970.637350833333,12.4583333333333,0.155714568416667,5.7117105,13.9887499583333,12.9845833333333,10.4116666666667,7.64708333333333,0.328416666666667,0.355875,0.361583333333333,0.218166666666667,0
2018-04-21,42.0470873824629,16.714177,122094125.57989,-52.404429,-2.165492,964.774155,0.146766,15.145,74.6829264166667,968.248760416667,11.7916666666667,0.1660329983125,5.13517941666667,14.674166625,13.4575,10.6825,7.71583355833333,0.31725,0.347125,0.359583333333333,0.219,0
2018-04-22,39.6942341830371,16.603515,123475125.57989,-140.668068,-4.752956,957.060861,0.141069,15.6158333333333,71.8863010833333,966.093533333333,48.6666666666667,0.1841121422625,6.81710937,14.7991666666667,13.6825,10.9658333333333,7.79291666666667,0.302958333333333,0.337708333333333,0.356958333333333,0.219,0
2018-04-23,36.1894326474071,17.333448,123724125.57989,-0.471445,-0.026949,591.915956,0.140892,16.4095832916667,74.9700604583333,967.353570833333,86.7083333333333,0.135721826458333,4.3645837125,15.367916625,14.18875,11.2575,7.86791666666667,0.292375,0.328375,0.354333333333333,0.219833333333333,0
2018-04-24,34.2479936287224,17.783336,123428125.57989,-6.597664,-0.106464,950.111051,0.140336,17.311666625,74.7639507083333,967.257516666667,35.7916666666667,0.179716485291667,4.9462297825,16.5304167083333,14.8616667083333,11.55125,7.94708349583333,0.29125,0.321833333333333,0.352041666666667,0.22,0
2018-04-25,31.8711510764078,18.335922,124289125.57989,-43.195854,-1.594127,944.48634,0.137817,18.0324999583333,75.2052097083333,966.138734583333,41.5833333333333,0.163439799208333,5.44413188666667,16.96375,15.515833375,11.92,8.0387500125,0.276958333333333,0.312458333333333,0.348541666666667,0.22,0.8
2018-04-26,32.8507596413145,18.89643,124673125.57989,-8.702197,-0.673545,802.004571,0.134332,17.2720832916667,80.8221954166667,964.136846666667,82.625,0.1572956465,4.5720033375,17.27625,15.87,12.2991666666667,8.13041666666667,0.275375,0.308333333333333,0.347666666666667,0.220833333333333,0.7
2018-04-27,34.3538493144812,19.035503,124289125.57989,-35.647128,-4.443811,848.51279,0.134746,16.2658333333333,81.7863253333333,960.790945833333,62.0833333333333,0.162653084708333,4.55012312916667,17.2637500833333,16.1408332916667,12.65125,8.2325,0.269041666666667,0.302041666666667,0.345583333333333,0.221,1.5
2018-04-28,35.0942419457963,19.007576,124069125.57989,-49.318334,-6.670328,825.273264,0.128891,15.4054166666667,81.6468215,958.886853333333,68.5833333333333,0.144148066708333,6.33497247416667,16.5929166666667,15.8741665416667,12.9366666666667,8.33666666666667,0.281583333333333,0.29875,0.343541666666667,0.221,0.4
2018-04-29,36.9631379942411,17.912265,126341125.57989,-191.205579,-36.786475,685.596894,0.189264,11.6158333333333,85.2533611666667,954.422399583333,62.7916666666667,0.0862651255833333,10.8178486166667,14.0991667083333,14.7908333333333,13.07,8.45125,0.317041666666667,0.297541666666667,0.341708333333333,0.221166666666667,10.2
2018-04-30,36.886576075833,17.05047,126603125.57989,-308.068018,-47.754266,876.36864,0.180161,10.1137500125,64.4591799583333,959.17051,42.4583333333333,0.158161355625,10.9762685916667,11.92,12.4158333333333,12.8658333333333,8.55541666666667,0.331541666666667,0.303625,0.339125,0.222,0
2018-05-01,33.0324074074074,17.1727,126942125.57989,-19.539016,-4.224072,737.741699,0.165988,8.01375005,81.1595192916667,960.436656666667,68.4583333333333,0.0878332050416667,4.04741533333333,10.5929166666667,11.4825,12.4908333333333,8.64916666666667,0.33675,0.306333333333333,0.337,0.222,6.7
2018-05-02,30.2035911689814,17.314433,125829125.57989,-32.847886,-4.926283,1055.580773,0.153823,9.95124999583333,68.2674249166667,958.6444575,15.5833333333333,0.174098307154167,5.88835226666667,11.0450001333333,10.77,11.9908333333333,8.73666666666667,0.328291666666667,0.308791666666667,0.334041666666667,0.222,0.2
2018-05-03,19.5668842146482,17.318809,126167125.57989,-63.536605,-7.925352,782.687917,0.145095,12.0075000791667,64.625843625,957.562856666667,77.7083333333333,0.120909135708333,6.8190035625,11.7970833333333,11.63875,11.72,8.80125,0.311833333333333,0.307583333333333,0.331708333333333,0.222,0
2018-05-04,22.2465358217592,17.447047,125733125.57989,-26.288933,-3.106212,594.991334,0.136036,13.965833375,68.126329625,959.418647916667,88.2083333333333,0.116226675083333,5.25180609166667,13.6366665416667,12.6325,11.6054166666667,8.87,0.309458333333333,0.306958333333333,0.3315,0.222166666666667,2
2018-05-05,21.1157649755185,17.544862,125106125.57989,-29.129698,-3.296774,730.310409,0.130301,13.4679166666667,84.4724781666667,963.808932083333,70.125,0.0989758534375,4.95831539166667,13.9574999583333,13.5679166666667,11.7325,8.93666666666667,0.350375,0.314583333333333,0.331125,0.223,12
2018-05-06,11.6949871533518,17.566298,125092125.57989,-58.118851,-5.956994,641.332662,0.134976,14.7783333333333,82.2674747916667,965.407145416667,81.75,0.125645657020833,3.35238278625,14.386666625,13.45125,11.8366666666667,8.99916666666667,0.384458333333333,0.36125,0.3305,0.223,3.1
2018-05-07,9.94868139559263,17.967501,122379125.57989,-4.228898,-0.438736,785.096291,0.154175,15.97625,86.683220375,963.348612916667,75.625,0.141986861958333,4.34030496875,16.1095833333333,14.71375,12.02625,9.06791666666667,0.407125,0.38525,0.32925,0.223,10.6
2018-05-08,15.0067963574814,18.062216,120345125.57989,-23.616425,-3.510843,635.039219,0.143346,15.9783333333333,82.9635355,959.7404375,73.0416666666667,0.137129797,5.13320365,15.9720832916667,14.9345833333333,12.2970833333333,9.14083333333333,0.399083333333333,0.392208333333333,0.330625,0.223,1.9
2018-05-09,37.2524193055555,18.27767,120892125.57989,-0.558853,-0.078336,729.695276,0.13033,14.7679166666667,86.8721042916667,958.00807375,67.5416666666667,0.1229527035,3.71405926958333,15.2616666666667,14.67,12.495,9.21375,0.411,0.410333333333333,0.336541666666667,0.223,10.5
2018-05-10,10.9848934646852,18.32944,123571125.57989,-8.230319,-1.455031,508.278222,0.133082,14.403333375,91.1654306666667,962.59027625,96.5833333333333,0.0790970803333333,5.8235391125,14.7991667916667,14.3970833333333,12.6366666666667,9.29291666666667,0.424125,0.420208333333333,0.345625,0.223833333333333,14.7
2018-05-11,20.5455491712223,17.903634,126555125.57989,-132.150657,-10.563087,1059.773491,0.133067,15.87625,79.5190253333333,965.185282916667,38.3333333333333,0.184480518541667,10.1733102458333,16.217916625,14.7991666666667,12.7075,9.37208333333333,0.401791666666667,0.413916666666667,0.366166666666667,0.224,0.9
2018-05-12,33.745109656963,18.162189,129151125.57989,-39.996888,-5.855927,771.189303,0.22793,14.8533334166667,86.6685158333333,962.04343875,89.9583333333333,0.127314811783333,8.7931437625,15.834583375,15.1783333333333,12.8970833333333,9.44916666666667,0.397958333333333,0.403666666666667,0.368208333333333,0.224708333333333,18.9
2018-05-13,30.9020340939075,18.19676,138186125.57989,-6.591887,-1.332948,830.515585,0.133044,10.6095833583333,68.413236875,962.544100833333,47.6666666666667,0.153144875833333,8.50547442916667,13.824166625,14.3679166666667,13.02,9.53458333333333,0.4145,0.423791666666667,0.394458333333333,0.225541666666667,12.8
2018-05-14,70.5666395630184,18.015286,144081125.57989,-44.316676,-8.762408,868.242395,0.132947,10.2741666791667,71.6451800416667,962.989912083333,62.125,0.139045433441667,5.551546825,12.4575000416667,12.87625,12.91375,9.60958333333333,0.389666666666667,0.407,0.396958333333333,0.227125,0.8
2018-05-15,90.2630089097224,18.213778,145773125.57989,-17.817558,-2.566798,956.007949,0.13291,12.91375,75.5439576666667,963.6522225,51.5,0.146395725333333,5.51920215416667,13.6679167083333,13.0533333333333,12.72,9.68875,0.380083333333333,0.396125,0.3945,0.228541666666667,0.1
2018-05-16,44.5833333333334,18.360912,147090125.57989,-24.572165,-3.395365,902.843656,0.127202,14.5095833458333,77.7800254583333,964.465312916667,32.8333333333333,0.148427710395833,4.72133119583333,14.93875,14.0720833333333,12.7054166666667,9.75333333333333,0.368583333333333,0.385625,0.391833333333333,0.229791666666667,0.8
2018-05-17,35.1151364466297,18.49955,148502125.57989,-21.128121,-2.757321,841.767877,0.148585,15.4700000416667,72.7289070416667,964.367605833333,39.25,0.155871557166667,4.31385402083333,15.4720832916667,14.7054166666667,12.8116666666667,9.8325,0.365333333333333,0.377541666666667,0.38925,0.231041666666667,1.7
2018-05-18,27.0459305234446,18.599609,149376125.57989,-36.940225,-4.498445,868.75491,0.145859,15.3158332916667,76.6759037916667,965.041259166667,61.0416666666667,0.143138706208333,5.381702075,15.655416625,14.9366666666667,12.95125,9.89708333333333,0.358583333333333,0.372083333333333,0.387083333333333,0.232166666666667,0.9
2018-05-19,22.7862748297224,18.847527,150966125.57989,-21.796642,-2.492697,962.863078,0.170201,15.72416675,76.3681629166667,964.98718625,49.2916666666667,0.1546094915,3.546823975,15.8699999583333,15.0345833333333,13.0929166666667,9.97,0.363333333333333,0.366041666666667,0.382583333333333,0.233041666666667,1.4
2018-05-20,19.5069317490183,18.916959,152957125.57989,-57.514874,-6.744398,979.344721,0.16738,15.3574999583333,77.731316125,963.285272083333,44.5,0.149216373770833,4.8526881625,15.617916625,15.0366666666667,13.1991666666667,10.0429166666667,0.379083333333333,0.36525,0.379541666666667,0.234,2.6
2018-05-21,19.6021116911666,19.015022,154630125.57989,-67.062876,-8.648462,836.879245,0.164877,15.4491666666667,75.5213559583333,960.602036666667,75.5416666666667,0.1499751698875,4.91161832083333,15.8637499583333,15.0991666666667,13.3283333333333,10.1158333333333,0.372916666666667,0.372416666666667,0.377041666666667,0.234833333333333,0.2
2018-05-22,29.3634259259259,19.227366,156560125.57989,-12.339201,-1.968624,795.794158,0.161564,15.3304166666667,79.8020870416667,962.4396275,54.3333333333333,0.135086195666667,4.55664480833333,15.79083325,15.12625,13.4241666666667,10.1908333333333,0.372833333333333,0.369791666666667,0.374833333333333,0.235375,3
2018-05-23,27.7331274424443,19.299817,158075125.57989,-61.89192,-5.950945,971.154056,0.159092,17.0825,80.100830375,965.937113333333,59.7916666666667,0.155660875375,4.14962094875,16.9283333333333,15.726249875,13.5408333333333,10.2658333333333,0.372666666666667,0.370166666666667,0.374125,0.236,2.5
2018-05-24,30.1141593843334,19.64651,158816125.57989,-46.191083,-2.089253,1083.31166,0.15616,18.0908333333333,76.2460604583333,965.683701666667,52.3333333333333,0.197435748958333,5.93685520833333,17.874166625,16.4866666666667,13.745,10.3470833333333,0.352333333333333,0.36475,0.372,0.236875,0
